Date,District,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,VPD_kPa,Month,Year,Season,Heat_Stress_35C,PPFD_estimated_umol
2015-11-27,Nizamabad,18.67,78.09,26.4,34.47,19.16,44.03,17.07,1.49,0.0,1.9263454794055357,11,2015,Kharif,False,3414.0
2015-11-28,Nizamabad,18.67,78.09,26.74,33.81,20.63,51.73,16.57,2.92,0.0,1.6949123494359857,11,2015,Kharif,False,3314.0
2015-11-29,Nizamabad,18.67,78.09,26.61,33.92,20.35,49.5,16.47,3.07,0.0,1.7597092213702137,11,2015,Kharif,False,3294.0
2015-11-30,Nizamabad,18.67,78.09,25.8,33.59,18.6,49.05,10.43,2.04,0.04,1.6925093381934777,11,2015,Kharif,False,2086.0
2015-12-01,Nizamabad,18.67,78.09,26.39,34.07,19.07,54.45,15.28,1.78,0.05,1.5667918123674067,12,2015,Rabi,False,3056.0
2015-12-02,Nizamabad,18.67,78.09,26.37,31.96,21.15,57.31,11.75,1.87,0.0,1.466685810469326,12,2015,Rabi,False,2350.0
2015-12-03,Nizamabad,18.67,78.09,26.13,33.59,19.84,51.69,16.66,1.67,0.0,1.6364328601245366,12,2015,Rabi,False,3332.0
2015-12-04,Nizamabad,18.67,78.09,25.57,33.4,18.86,46.23,15.79,1.54,0.0,1.7620086274801967,12,2015,Rabi,False,3158.0
2015-12-05,Nizamabad,18.67,78.09,24.92,33.27,17.84,47.91,16.35,1.8,0.0,1.6422486532937488,12,2015,Rabi,False,3270.0000000000005
2015-12-06,Nizamabad,18.67,78.09,24.31,33.11,17.2,44.24,16.71,1.76,0.0,1.6950435144837217,12,2015,Rabi,False,3342.0
2015-12-07,Nizamabad,18.67,78.09,23.84,32.76,16.38,44.0,16.72,1.73,0.0,1.655013407454423,12,2015,Rabi,False,3344.0
2015-12-08,Nizamabad,18.67,78.09,23.35,32.71,15.43,35.02,16.99,2.01,0.0,1.864577912484561,12,2015,Rabi,False,3397.9999999999995
2015-12-09,Nizamabad,18.67,78.09,23.48,32.35,14.84,38.92,17.91,1.83,0.0,1.766460077664169,12,2015,Rabi,False,3582.0
2015-12-10,Nizamabad,18.67,78.09,25.57,34.13,17.96,38.0,17.44,1.53,0.0,2.031700481751389,12,2015,Rabi,False,3488.0000000000005
2015-12-11,Nizamabad,18.67,78.09,26.89,34.48,19.0,44.83,15.02,1.98,0.0,1.9543399732487792,12,2015,Rabi,False,3004.0
2015-12-12,Nizamabad,18.67,78.09,28.06,35.14,22.09,43.96,15.18,1.67,0.0,2.125684528786981,12,2015,Rabi,True,3036.0
2015-12-13,Nizamabad,18.67,78.09,28.14,35.73,20.61,40.46,14.71,0.76,0.06,2.2689815434824885,12,2015,Rabi,True,2942.0
2015-12-14,Nizamabad,18.67,78.09,28.4,35.62,21.24,43.46,15.68,1.56,0.02,2.1874555453253652,12,2015,Rabi,True,3136.0
2015-12-15,Nizamabad,18.67,78.09,28.38,35.34,21.42,38.5,16.38,1.32,0.0,2.3765901240611855,12,2015,Rabi,True,3276.0
2015-12-16,Nizamabad,18.67,78.09,28.19,35.45,21.28,35.6,16.45,1.64,0.0,2.461335335418755,12,2015,Rabi,True,3290.0
2015-12-17,Nizamabad,18.67,78.09,27.78,35.37,20.13,39.57,18.01,1.98,0.0,2.255114530159612,12,2015,Rabi,True,3602.0000000000005
2015-12-18,Nizamabad,18.67,78.09,26.57,33.71,20.45,37.75,17.17,1.96,0.0,2.164046376256432,12,2015,Rabi,False,3434.0000000000005
2015-12-19,Nizamabad,18.67,78.09,25.91,32.86,19.2,37.13,15.77,1.81,0.0,2.102119800114055,12,2015,Rabi,False,3154.0
2015-12-20,Nizamabad,18.67,78.09,26.49,32.84,19.42,44.51,15.31,1.66,0.0,1.919978452469491,12,2015,Rabi,False,3062.0
2015-12-21,Nizamabad,18.67,78.09,27.12,32.77,21.68,37.23,13.93,1.41,0.0,2.253767841770599,12,2015,Rabi,False,2786.0
2015-12-22,Nizamabad,18.67,78.09,25.77,33.31,18.96,39.46,15.6,1.01,0.0,2.0075106571396635,12,2015,Rabi,False,3120.0
2015-12-23,Nizamabad,18.67,78.09,24.53,32.97,17.58,44.37,15.67,1.19,0.0,1.7134978187777077,12,2015,Rabi,False,3134.0
2015-12-24,Nizamabad,18.67,78.09,22.08,30.85,14.99,23.52,14.22,2.45,0.0,2.0319595104955845,12,2015,Rabi,False,2844.0
2015-12-25,Nizamabad,18.67,78.09,18.64,28.13,11.16,21.63,15.84,2.49,0.0,1.6837980292470909,12,2015,Rabi,False,3168.0
2015-12-26,Nizamabad,18.67,78.09,18.68,29.01,10.44,24.64,16.92,1.82,0.0,1.6231837682607209,12,2015,Rabi,False,3384.0000000000005
2015-12-27,Nizamabad,18.67,78.09,20.12,30.28,11.55,23.42,17.07,2.22,0.0,1.8040006766297116,12,2015,Rabi,False,3414.0
2015-12-28,Nizamabad,18.67,78.09,22.18,32.63,13.52,23.02,18.11,2.06,0.0,2.057735353132702,12,2015,Rabi,False,3622.0
2015-12-29,Nizamabad,18.67,78.09,24.07,33.93,16.31,22.24,18.62,1.93,0.0,2.330060943958535,12,2015,Rabi,False,3724.0
2015-12-30,Nizamabad,18.67,78.09,24.52,33.92,19.02,22.04,18.77,1.93,0.0,2.399864370545137,12,2015,Rabi,False,3754.0
2015-12-31,Nizamabad,18.67,78.09,23.85,33.59,16.2,28.34,17.66,1.99,0.0,2.1190991411154556,12,2015,Rabi,False,3532.0
2016-01-01,Nizamabad,18.67,78.09,23.93,33.58,15.59,35.76,17.49,1.66,0.0,1.9088295190626892,1,2016,Rabi,False,3497.9999999999995
2016-01-02,Nizamabad,18.67,78.09,23.91,32.96,15.54,31.8,16.71,1.43,0.0,2.0240643706159305,1,2016,Rabi,False,3342.0
2016-01-03,Nizamabad,18.67,78.09,23.14,32.49,15.41,24.95,17.0,1.29,0.0,2.1264032411807956,1,2016,Rabi,False,3400.0
2016-01-04,Nizamabad,18.67,78.09,22.0,30.98,14.44,34.27,15.28,1.8,0.0,1.7378559726400111,1,2016,Rabi,False,3056.0
2016-01-05,Nizamabad,18.67,78.09,22.32,31.39,14.66,31.66,16.59,1.53,0.0,1.84240618485344,1,2016,Rabi,False,3318.0
2016-01-06,Nizamabad,18.67,78.09,22.58,31.71,14.9,35.4,17.16,1.49,0.0,1.769300279971479,1,2016,Rabi,False,3432.0
2016-01-07,Nizamabad,18.67,78.09,22.68,31.74,15.41,39.2,16.81,1.86,0.0,1.675355151584493,1,2016,Rabi,False,3361.9999999999995
2016-01-08,Nizamabad,18.67,78.09,22.84,31.27,14.99,36.03,15.69,1.35,0.0,1.779878220894871,1,2016,Rabi,False,3138.0
2016-01-09,Nizamabad,18.67,78.09,23.79,31.89,16.92,31.21,16.89,1.16,0.0,2.0269059042295723,1,2016,Rabi,False,3378.0
2016-01-10,Nizamabad,18.67,78.09,23.2,31.47,16.77,29.2,17.08,1.35,0.0,2.013270855272768,1,2016,Rabi,False,3415.9999999999995
2016-01-11,Nizamabad,18.67,78.09,22.69,31.16,15.6,29.57,17.24,1.41,0.0,1.9418885941219164,1,2016,Rabi,False,3447.9999999999995
2016-01-12,Nizamabad,18.67,78.09,22.87,31.28,15.37,29.47,16.14,1.37,0.0,1.9659693329701835,1,2016,Rabi,False,3228.0
2016-01-13,Nizamabad,18.67,78.09,23.33,31.38,15.97,31.78,15.45,1.6,0.0,1.9551881405186535,1,2016,Rabi,False,3090.0
2016-01-14,Nizamabad,18.67,78.09,24.08,31.69,16.62,39.52,15.29,2.4,0.0,1.8133570875159943,1,2016,Rabi,False,3058.0
2016-01-15,Nizamabad,18.67,78.09,24.24,31.14,18.08,46.07,15.29,2.6,0.0,1.632554290453839,1,2016,Rabi,False,3058.0
2016-01-16,Nizamabad,18.67,78.09,24.88,31.11,18.32,43.69,14.87,1.89,0.0,1.7710651577334156,1,2016,Rabi,False,2974.0
2016-01-17,Nizamabad,18.67,78.09,25.14,31.54,19.34,39.07,15.82,2.31,0.0,1.946281212654685,1,2016,Rabi,False,3164.0
2016-01-18,Nizamabad,18.67,78.09,24.32,30.63,18.4,44.59,15.36,2.8,0.0,1.685412777738885,1,2016,Rabi,False,3072.0
2016-01-19,Nizamabad,18.67,78.09,22.68,26.4,19.5,53.17,12.98,2.83,0.86,1.2904092392878586,1,2016,Rabi,False,2596.0
2016-01-20,Nizamabad,18.67,78.09,21.71,29.45,14.69,42.48,15.18,1.79,0.0,1.4941144241094844,1,2016,Rabi,False,3036.0
2016-01-21,Nizamabad,18.67,78.09,19.95,28.57,12.39,28.77,17.61,2.51,0.0,1.6604095832200976,1,2016,Rabi,False,3522.0
2016-01-22,Nizamabad,18.67,78.09,19.86,29.29,11.67,20.65,18.28,2.2,0.0,1.839407127952681,1,2016,Rabi,False,3656.0
2016-01-23,Nizamabad,18.67,78.09,20.15,30.28,11.41,20.46,19.1,1.91,0.0,1.8772088663976416,1,2016,Rabi,False,3820.0000000000005
2016-01-24,Nizamabad,18.67,78.09,21.35,31.47,11.95,17.68,18.15,1.36,0.0,2.091732575367903,1,2016,Rabi,False,3629.9999999999995
2016-01-25,Nizamabad,18.67,78.09,22.76,31.93,14.46,35.88,14.76,1.54,0.0,1.775426850084624,1,2016,Rabi,False,2952.0
2016-01-26,Nizamabad,18.67,78.09,24.63,32.99,17.27,48.98,13.94,1.77,0.0,1.580920910155547,1,2016,Rabi,False,2788.0
2016-01-27,Nizamabad,18.67,78.09,24.82,34.13,17.23,31.14,16.91,1.53,0.0,2.1580530679199166,1,2016,Rabi,False,3382.0
2016-01-28,Nizamabad,18.67,78.09,23.46,33.79,14.34,16.65,19.23,1.49,0.0,2.407614419693965,1,2016,Rabi,False,3846.0
2016-01-29,Nizamabad,18.67,78.09,24.15,33.81,16.4,20.84,19.96,1.79,0.0,2.383419241190031,1,2016,Rabi,False,3992.0
2016-01-30,Nizamabad,18.67,78.09,25.33,35.16,17.39,21.75,20.02,1.6,0.0,2.527930054080413,1,2016,Rabi,True,4004.0
2016-01-31,Nizamabad,18.67,78.09,26.26,35.92,18.22,19.27,20.59,1.42,0.0,2.7556790121871098,1,2016,Rabi,True,4118.0
2016-02-01,Nizamabad,18.67,78.09,26.07,35.61,17.2,21.03,19.57,1.29,0.0,2.6655331965454008,2,2016,Rabi,True,3914.0
2016-02-02,Nizamabad,18.67,78.09,26.68,35.85,19.75,21.82,18.99,1.32,0.0,2.735479844530225,2,2016,Rabi,True,3797.9999999999995
2016-02-03,Nizamabad,18.67,78.09,24.82,34.76,16.2,22.67,19.8,1.93,0.0,2.4235004900123025,2,2016,Rabi,False,3960.0
2016-02-04,Nizamabad,18.67,78.09,23.85,34.2,14.78,22.84,20.08,1.61,0.0,2.2817428094957934,2,2016,Rabi,False,4015.9999999999995
2016-02-05,Nizamabad,18.67,78.09,24.39,33.93,15.47,26.77,19.16,1.83,0.0,2.2367988312600904,2,2016,Rabi,False,3832.0
2016-02-06,Nizamabad,18.67,78.09,25.86,34.8,17.76,41.53,18.94,2.74,0.0,1.949226630106204,2,2016,Rabi,False,3788.0000000000005
2016-02-07,Nizamabad,18.67,78.09,27.08,35.14,18.89,46.71,17.19,2.52,0.0,1.9089053080835336,2,2016,Rabi,True,3438.0000000000005
2016-02-08,Nizamabad,18.67,78.09,26.97,34.63,20.22,38.34,15.39,1.45,0.0,2.1945225140422586,2,2016,Rabi,False,3078.0
2016-02-09,Nizamabad,18.67,78.09,26.54,34.24,18.61,35.72,16.71,1.47,0.0,2.230674124659382,2,2016,Rabi,False,3342.0
2016-02-10,Nizamabad,18.67,78.09,28.16,35.94,21.14,34.96,17.36,2.33,0.0,2.4814631890828203,2,2016,Rabi,True,3472.0
2016-02-11,Nizamabad,18.67,78.09,27.71,34.26,20.96,32.9,16.37,1.79,0.0,2.4938195254121736,2,2016,Rabi,False,3274.0
2016-02-12,Nizamabad,18.67,78.09,28.2,35.27,21.19,27.64,17.13,1.32,0.0,2.767170872263911,2,2016,Rabi,True,3426.0
2016-02-13,Nizamabad,18.67,78.09,26.64,34.63,19.34,26.22,17.32,1.62,0.0,2.5754594844509593,2,2016,Rabi,False,3464.0
2016-02-14,Nizamabad,18.67,78.09,27.3,35.16,18.65,33.84,16.97,1.54,0.0,2.4006644565095403,2,2016,Rabi,True,3394.0
2016-02-15,Nizamabad,18.67,78.09,27.68,35.52,20.56,36.89,20.6,3.29,0.0,2.3414253667851925,2,2016,Rabi,True,4120.0
2016-02-16,Nizamabad,18.67,78.09,26.93,35.57,18.9,39.07,21.48,3.61,0.0,2.163456454082392,2,2016,Rabi,True,4296.0
2016-02-17,Nizamabad,18.67,78.09,26.46,35.37,18.59,35.35,22.07,4.08,0.0,2.232969275770605,2,2016,Rabi,True,4414.0
2016-02-18,Nizamabad,18.67,78.09,26.7,36.06,17.95,36.0,22.04,2.88,0.0,2.241963830293984,2,2016,Rabi,True,4408.0
2016-02-19,Nizamabad,18.67,78.09,27.52,37.27,18.17,26.42,21.6,2.57,0.0,2.7044798502242258,2,2016,Rabi,True,4320.0
2016-02-20,Nizamabad,18.67,78.09,28.87,38.18,19.53,24.11,19.41,1.57,0.0,3.0171455689871376,2,2016,Rabi,True,3882.0
2016-02-21,Nizamabad,18.67,78.09,29.74,38.3,21.37,23.86,19.51,1.19,0.0,3.1828019577782194,2,2016,Rabi,True,3902.0000000000005
2016-02-22,Nizamabad,18.67,78.09,30.54,38.82,22.51,31.59,19.92,1.18,0.0,2.99380594365215,2,2016,Rabi,True,3984.0000000000005
2016-02-23,Nizamabad,18.67,78.09,31.25,38.75,22.74,29.49,20.7,1.93,0.0,3.213092051321187,2,2016,Rabi,True,4140.0
2016-02-24,Nizamabad,18.67,78.09,31.74,39.44,24.74,26.28,20.66,2.58,0.0,3.4540479991849877,2,2016,Rabi,True,4132.0
2016-02-25,Nizamabad,18.67,78.09,30.36,39.17,22.05,22.15,19.36,1.75,0.0,3.372049202851875,2,2016,Rabi,True,3872.0
2016-02-26,Nizamabad,18.67,78.09,29.89,37.24,23.11,45.15,17.96,2.66,0.0,2.3126775116989373,2,2016,Rabi,True,3592.0
2016-02-27,Nizamabad,18.67,78.09,29.92,35.61,24.53,40.19,17.58,2.65,0.21,2.526155520908281,2,2016,Rabi,True,3515.9999999999995
2016-02-28,Nizamabad,18.67,78.09,30.22,37.02,23.29,37.39,19.42,2.87,0.0,2.6902901556266112,2,2016,Rabi,True,3884.0000000000005
2016-02-29,Nizamabad,18.67,78.09,30.0,35.77,24.99,41.5,18.68,1.85,2.15,2.4821930593740227,2,2016,Rabi,True,3736.0
2016-03-01,Nizamabad,18.67,78.09,28.58,33.73,23.7,47.46,18.13,1.57,1.31,2.05403774770009,3,2016,Pre_Monsoon,False,3626.0
2016-03-02,Nizamabad,18.67,78.09,28.96,35.34,22.77,44.61,16.84,1.55,0.5,2.213621185141866,3,2016,Pre_Monsoon,True,3368.0
2016-03-03,Nizamabad,18.67,78.09,29.45,36.96,22.5,39.49,17.11,2.01,0.04,2.4875854539888818,3,2016,Pre_Monsoon,True,3422.0
2016-03-04,Nizamabad,18.67,78.09,29.69,37.01,22.22,37.5,17.89,2.08,0.14,2.605125160152224,3,2016,Pre_Monsoon,True,3578.0
2016-03-05,Nizamabad,18.67,78.09,29.96,36.64,22.86,35.28,14.75,1.58,0.01,2.7398175549760397,3,2016,Pre_Monsoon,True,2950.0
2016-03-06,Nizamabad,18.67,78.09,31.12,37.93,25.29,31.08,21.95,1.93,0.0,3.117510492141599,3,2016,Pre_Monsoon,True,4390.0
2016-03-07,Nizamabad,18.67,78.09,30.37,38.39,22.57,27.67,23.82,2.88,0.0,3.1347446785832664,3,2016,Pre_Monsoon,True,4764.0
2016-03-08,Nizamabad,18.67,78.09,30.17,38.16,22.26,27.93,23.73,2.23,0.0,3.087921477070516,3,2016,Pre_Monsoon,True,4746.0
2016-03-09,Nizamabad,18.67,78.09,29.32,35.92,22.59,30.96,19.92,2.27,0.0,2.8170747100976117,3,2016,Pre_Monsoon,True,3984.0000000000005
2016-03-10,Nizamabad,18.67,78.09,30.7,38.32,23.05,28.14,21.48,1.36,0.0,3.173645903348202,3,2016,Pre_Monsoon,True,4296.0
2016-03-11,Nizamabad,18.67,78.09,30.42,37.5,23.92,28.38,20.37,1.52,0.0,3.1128619458970728,3,2016,Pre_Monsoon,True,4074.0
2016-03-12,Nizamabad,18.67,78.09,31.66,39.68,25.64,27.27,21.58,3.38,0.0,3.3922583896219223,3,2016,Pre_Monsoon,True,4316.0
2016-03-13,Nizamabad,18.67,78.09,31.02,38.78,24.01,27.77,21.98,2.33,0.0,3.2486960320625258,3,2016,Pre_Monsoon,True,4396.0
2016-03-14,Nizamabad,18.67,78.09,29.47,37.71,21.97,25.89,22.45,2.05,0.0,3.050197011120681,3,2016,Pre_Monsoon,True,4490.0
2016-03-15,Nizamabad,18.67,78.09,29.32,37.48,20.07,33.23,19.99,1.43,0.03,2.724450729913348,3,2016,Pre_Monsoon,True,3997.9999999999995
2016-03-16,Nizamabad,18.67,78.09,30.85,38.64,23.6,39.49,20.86,1.73,0.01,2.6953387796984893,3,2016,Pre_Monsoon,True,4172.0
2016-03-17,Nizamabad,18.67,78.09,31.52,39.99,23.31,32.57,23.64,2.06,0.0,3.12019830629497,3,2016,Pre_Monsoon,True,4728.0
2016-03-18,Nizamabad,18.67,78.09,32.17,40.59,24.01,28.79,23.25,1.82,0.0,3.4185380727118413,3,2016,Pre_Monsoon,True,4650.0
2016-03-19,Nizamabad,18.67,78.09,31.79,39.97,23.68,25.63,23.23,1.82,0.0,3.494379303101914,3,2016,Pre_Monsoon,True,4646.0
2016-03-20,Nizamabad,18.67,78.09,31.66,40.01,23.45,24.48,24.13,2.1,0.0,3.522389022195071,3,2016,Pre_Monsoon,True,4826.0
2016-03-21,Nizamabad,18.67,78.09,31.09,40.09,23.38,18.1,25.65,2.94,0.0,3.69832771908599,3,2016,Pre_Monsoon,True,5130.0
2016-03-22,Nizamabad,18.67,78.09,30.78,40.35,21.32,11.89,26.36,1.93,0.0,3.909113514629491,3,2016,Pre_Monsoon,True,5272.0
2016-03-23,Nizamabad,18.67,78.09,30.7,40.46,20.8,15.02,24.02,2.17,0.0,3.753081392520598,3,2016,Pre_Monsoon,True,4804.0
2016-03-24,Nizamabad,18.67,78.09,31.36,40.63,22.02,22.29,22.71,2.32,0.0,3.5633864051754665,3,2016,Pre_Monsoon,True,4542.0
2016-03-25,Nizamabad,18.67,78.09,32.19,41.48,22.99,27.28,22.32,2.02,0.0,3.4949702289813835,3,2016,Pre_Monsoon,True,4464.0
2016-03-26,Nizamabad,18.67,78.09,33.1,41.25,24.41,31.7,22.69,1.75,0.0,3.4549087114501393,3,2016,Pre_Monsoon,True,4538.0
2016-03-27,Nizamabad,18.67,78.09,33.32,41.12,24.64,24.52,22.14,2.27,0.25,3.8654379791659097,3,2016,Pre_Monsoon,True,4428.0
2016-03-28,Nizamabad,18.67,78.09,32.25,39.62,24.7,29.62,22.3,2.46,0.68,3.3939775245036623,3,2016,Pre_Monsoon,True,4460.0
2016-03-29,Nizamabad,18.67,78.09,32.48,40.08,23.82,29.5,21.04,2.15,0.0,3.444118616021264,3,2016,Pre_Monsoon,True,4208.0
2016-03-30,Nizamabad,18.67,78.09,32.73,41.08,25.13,22.35,22.04,1.54,0.0,3.8471432104880297,3,2016,Pre_Monsoon,True,4408.0
2016-03-31,Nizamabad,18.67,78.09,32.25,40.74,24.0,26.7,22.85,2.01,0.0,3.5347904595924757,3,2016,Pre_Monsoon,True,4570.0
2016-04-01,Nizamabad,18.67,78.09,32.76,40.8,23.82,13.94,26.02,1.2,0.0,4.271008386870733,4,2016,Pre_Monsoon,True,5204.0
2016-04-02,Nizamabad,18.67,78.09,33.19,41.87,23.08,19.97,24.2,1.25,0.0,4.068729003995747,4,2016,Pre_Monsoon,True,4840.0
2016-04-03,Nizamabad,18.67,78.09,33.83,42.26,24.7,25.15,23.36,1.87,0.0,3.943934447769075,4,2016,Pre_Monsoon,True,4672.0
2016-04-04,Nizamabad,18.67,78.09,34.94,42.25,27.42,25.59,22.49,1.96,0.04,4.169982431322305,4,2016,Pre_Monsoon,True,4498.0
2016-04-05,Nizamabad,18.67,78.09,33.86,39.97,27.83,31.15,15.89,1.42,0.44,3.6338591374796794,4,2016,Pre_Monsoon,True,3178.0
2016-04-06,Nizamabad,18.67,78.09,33.09,40.22,27.28,24.62,21.79,1.85,0.73,3.8109089637518254,4,2016,Pre_Monsoon,True,4358.0
2016-04-07,Nizamabad,18.67,78.09,32.9,40.99,24.05,20.77,25.57,1.27,0.05,3.9630857734846017,4,2016,Pre_Monsoon,True,5114.0
2016-04-08,Nizamabad,18.67,78.09,33.66,41.93,25.11,23.59,26.66,2.83,0.0,3.988132409844149,4,2016,Pre_Monsoon,True,5332.0
2016-04-09,Nizamabad,18.67,78.09,33.74,40.9,27.38,29.32,25.96,2.87,0.09,3.705567065973446,4,2016,Pre_Monsoon,True,5192.0
2016-04-10,Nizamabad,18.67,78.09,34.25,42.01,26.1,25.96,26.24,2.54,0.03,3.993533555880049,4,2016,Pre_Monsoon,True,5248.0
2016-04-11,Nizamabad,18.67,78.09,35.05,42.14,27.52,26.67,25.32,1.97,0.0,4.134520173638264,4,2016,Pre_Monsoon,True,5064.0
2016-04-12,Nizamabad,18.67,78.09,35.21,42.45,27.38,20.37,25.8,1.07,0.0,4.529571109191856,4,2016,Pre_Monsoon,True,5160.0
2016-04-13,Nizamabad,18.67,78.09,34.94,42.75,27.0,19.59,26.21,1.62,0.0,4.506226143026831,4,2016,Pre_Monsoon,True,5242.0
2016-04-14,Nizamabad,18.67,78.09,34.28,42.89,24.8,15.93,26.6,1.84,0.0,4.542092674721134,4,2016,Pre_Monsoon,True,5320.0
2016-04-15,Nizamabad,18.67,78.09,36.16,43.44,28.1,29.74,25.54,1.77,0.0,4.210928285884721,4,2016,Pre_Monsoon,True,5108.0
2016-04-16,Nizamabad,18.67,78.09,36.51,43.41,28.76,24.48,25.21,2.36,0.0,4.613719860239817,4,2016,Pre_Monsoon,True,5042.0
2016-04-17,Nizamabad,18.67,78.09,37.03,42.77,30.39,25.25,23.41,2.6,0.55,4.698093944691346,4,2016,Pre_Monsoon,True,4682.0
2016-04-18,Nizamabad,18.67,78.09,35.5,41.41,29.97,26.01,20.41,1.97,0.01,4.276577711258701,4,2016,Pre_Monsoon,True,4082.0
2016-04-19,Nizamabad,18.67,78.09,35.29,41.89,29.39,25.76,23.53,3.04,0.0,4.241652720078865,4,2016,Pre_Monsoon,True,4706.0
2016-04-20,Nizamabad,18.67,78.09,35.54,43.18,27.05,25.53,24.54,2.73,0.0,4.313811740291291,4,2016,Pre_Monsoon,True,4908.0
2016-04-21,Nizamabad,18.67,78.09,36.32,43.73,28.22,19.82,23.99,1.58,0.0,4.847765581634501,4,2016,Pre_Monsoon,True,4798.0
2016-04-22,Nizamabad,18.67,78.09,36.31,43.61,30.11,18.97,24.8,2.79,0.0,4.896476360486975,4,2016,Pre_Monsoon,True,4960.0
2016-04-23,Nizamabad,18.67,78.09,34.3,42.96,25.9,19.33,27.2,3.12,0.0,4.36324489255488,4,2016,Pre_Monsoon,True,5440.0
2016-04-24,Nizamabad,18.67,78.09,34.11,42.2,25.71,20.01,27.91,2.5,0.0,4.281005323797997,4,2016,Pre_Monsoon,True,5582.0
2016-04-25,Nizamabad,18.67,78.09,35.15,42.95,25.39,18.27,27.27,1.6,0.0,4.633653369437954,4,2016,Pre_Monsoon,True,5454.0
2016-04-26,Nizamabad,18.67,78.09,35.51,43.24,26.82,25.81,23.17,1.7,0.1,4.290499557949514,4,2016,Pre_Monsoon,True,4634.0
2016-04-27,Nizamabad,18.67,78.09,36.06,43.02,28.02,30.11,25.29,1.91,1.26,4.165851799490057,4,2016,Pre_Monsoon,True,5058.0
2016-04-28,Nizamabad,18.67,78.09,34.93,41.2,27.99,31.2,24.25,2.07,0.41,3.853463119243481,4,2016,Pre_Monsoon,True,4850.0
2016-04-29,Nizamabad,18.67,78.09,36.01,42.64,30.94,22.64,24.96,2.94,2.22,4.598478082315563,4,2016,Pre_Monsoon,True,4992.0
2016-04-30,Nizamabad,18.67,78.09,35.75,42.43,28.3,31.74,22.44,1.18,1.74,4.000028731172567,4,2016,Pre_Monsoon,True,4488.0
2016-05-01,Nizamabad,18.67,78.09,36.61,42.68,29.69,27.25,23.95,1.27,0.22,4.468845537136605,5,2016,Pre_Monsoon,True,4790.0
2016-05-02,Nizamabad,18.67,78.09,35.85,42.76,28.59,24.19,22.85,1.49,0.02,4.466935239340891,5,2016,Pre_Monsoon,True,4570.0
2016-05-03,Nizamabad,18.67,78.09,35.42,42.37,28.86,24.1,22.01,2.68,0.02,4.367684788512609,5,2016,Pre_Monsoon,True,4402.0
2016-05-04,Nizamabad,18.67,78.09,34.0,42.33,27.93,35.22,21.13,3.46,1.6,3.445816763947228,5,2016,Pre_Monsoon,True,4226.0
2016-05-05,Nizamabad,18.67,78.09,33.04,39.28,26.56,40.78,25.96,3.63,5.28,2.985543585675349,5,2016,Pre_Monsoon,True,5192.0
2016-05-06,Nizamabad,18.67,78.09,29.94,36.0,24.92,58.12,22.73,3.05,11.64,1.7708893202748124,5,2016,Pre_Monsoon,True,4546.0
2016-05-07,Nizamabad,18.67,78.09,31.12,37.5,24.12,52.3,25.95,1.43,1.73,2.1576501810092026,5,2016,Pre_Monsoon,True,5190.0
2016-05-08,Nizamabad,18.67,78.09,31.76,38.29,24.95,50.15,24.21,2.56,1.72,2.3382984823169464,5,2016,Pre_Monsoon,True,4842.0
2016-05-09,Nizamabad,18.67,78.09,31.86,38.65,24.71,47.35,23.61,1.43,0.15,2.4836522092062805,5,2016,Pre_Monsoon,True,4722.0
2016-05-10,Nizamabad,18.67,78.09,31.54,37.69,24.98,46.3,23.93,1.78,0.52,2.487687770675804,5,2016,Pre_Monsoon,True,4786.0
2016-05-11,Nizamabad,18.67,78.09,33.22,40.09,26.1,39.13,25.49,2.06,0.0,3.099837664537724,5,2016,Pre_Monsoon,True,5098.0
2016-05-12,Nizamabad,18.67,78.09,34.86,42.09,27.22,36.36,25.21,2.27,0.04,3.550678744976024,5,2016,Pre_Monsoon,True,5042.0
2016-05-13,Nizamabad,18.67,78.09,35.83,42.59,28.78,34.57,24.94,2.88,0.11,3.851083658923169,5,2016,Pre_Monsoon,True,4988.0
2016-05-14,Nizamabad,18.67,78.09,36.43,43.58,30.0,32.45,24.02,2.59,0.02,4.108798653553364,5,2016,Pre_Monsoon,True,4804.0
2016-05-15,Nizamabad,18.67,78.09,35.48,41.95,29.13,37.67,25.03,3.3,0.02,3.598670765696684,5,2016,Pre_Monsoon,True,5006.0
2016-05-16,Nizamabad,18.67,78.09,35.76,42.78,28.33,34.6,23.45,3.32,0.0,3.834540128926661,5,2016,Pre_Monsoon,True,4690.0
2016-05-17,Nizamabad,18.67,78.09,35.16,42.48,28.32,36.7,24.49,3.92,0.0,3.5907528833920725,5,2016,Pre_Monsoon,True,4898.0
2016-05-18,Nizamabad,18.67,78.09,34.96,42.27,29.38,38.88,19.64,3.79,0.0,3.428992361185008,5,2016,Pre_Monsoon,True,3928.0
2016-05-19,Nizamabad,18.67,78.09,34.62,41.93,28.64,35.99,15.7,3.03,0.06,3.524172177601028,5,2016,Pre_Monsoon,True,3140.0
2016-05-20,Nizamabad,18.67,78.09,36.92,44.01,30.55,30.41,23.56,4.46,0.87,4.347652384911093,5,2016,Pre_Monsoon,True,4712.0
2016-05-21,Nizamabad,18.67,78.09,35.7,42.87,28.12,30.76,25.93,5.4,0.31,4.046318494725099,5,2016,Pre_Monsoon,True,5186.0
